project,scale,experiment,method,check_type,status,subject,detail
baseline,small,maximum_walking_distance,Heuristic,trend_parking_cost,NA,final_case_variant|N50:1.00,fewer than 2 points
baseline,small,maximum_walking_distance,Heuristic,trend_objective,NA,final_case_variant|N50:1.00,fewer than 2 points
baseline,small,maximum_walking_distance,Optimization,trend_parking_cost,NA,final_case_variant|N50:1.00,fewer than 2 points
baseline,small,maximum_walking_distance,Optimization,trend_objective,NA,final_case_variant|N50:1.00,fewer than 2 points
baseline,small,maximum_walking_distance,PSO,trend_parking_cost,NA,final_case_variant|N50:1.00,fewer than 2 points
baseline,small,maximum_walking_distance,PSO,trend_objective,NA,final_case_variant|N50:1.00,fewer than 2 points
baseline,small,network_size,ACO,trend_runtime,PASS,"all:10,20,30,40,50",monotonic_up
baseline,small,network_size,GA,trend_runtime,PASS_EXPLAINABLE,"all:10,20,30,40,50",single_reversal_up
baseline,small,network_size,Heuristic,trend_runtime,PASS,"all:10,20,30,40,50",monotonic_up
baseline,small,network_size,Optimization,trend_runtime,PASS,"all:10,20,30,40,50",monotonic_up
baseline,small,network_size,PSO,trend_runtime,PASS,"all:10,20,30,40,50",monotonic_up
baseline,small,parking_budget,ACO,trend_parking_cost,NA,final_case_variant|N10:15,fewer than 2 points
baseline,small,parking_budget,ACO,trend_objective,NA,final_case_variant|N10:15,fewer than 2 points
baseline,small,parking_budget,GA,trend_parking_cost,NA,final_case_variant|N10:15,fewer than 2 points
baseline,small,parking_budget,GA,trend_objective,NA,final_case_variant|N10:15,fewer than 2 points
baseline,small,parking_budget,Heuristic,trend_parking_cost,NA,final_case_variant|N10:15,fewer than 2 points
baseline,small,parking_budget,Heuristic,trend_objective,NA,final_case_variant|N10:15,fewer than 2 points
baseline,small,parking_budget,PSO,trend_parking_cost,NA,final_case_variant|N10:15,fewer than 2 points
baseline,small,parking_budget,PSO,trend_objective,NA,final_case_variant|N10:15,fewer than 2 points
baseline,small,parking_budget,ACO,trend_parking_cost,NA,final_case_variant|N20:15,fewer than 2 points
baseline,small,parking_budget,ACO,trend_objective,NA,final_case_variant|N20:15,fewer than 2 points
baseline,small,parking_budget,GA,trend_parking_cost,NA,final_case_variant|N20:15,fewer than 2 points
baseline,small,parking_budget,GA,trend_objective,NA,final_case_variant|N20:15,fewer than 2 points
baseline,small,parking_budget,Heuristic,trend_parking_cost,NA,final_case_variant|N20:15,fewer than 2 points
baseline,small,parking_budget,Heuristic,trend_objective,NA,final_case_variant|N20:15,fewer than 2 points
baseline,small,parking_budget,PSO,trend_parking_cost,NA,final_case_variant|N20:15,fewer than 2 points
baseline,small,parking_budget,PSO,trend_objective,NA,final_case_variant|N20:15,fewer than 2 points
baseline,small,parking_budget,ACO,trend_parking_cost,NA,final_case_variant|N30:15,fewer than 2 points
baseline,small,parking_budget,ACO,trend_objective,NA,final_case_variant|N30:15,fewer than 2 points
baseline,small,parking_budget,GA,trend_parking_cost,NA,final_case_variant|N30:15,fewer than 2 points
baseline,small,parking_budget,GA,trend_objective,NA,final_case_variant|N30:15,fewer than 2 points
baseline,small,parking_budget,Heuristic,trend_parking_cost,NA,final_case_variant|N30:15,fewer than 2 points
baseline,small,parking_budget,Heuristic,trend_objective,NA,final_case_variant|N30:15,fewer than 2 points
baseline,small,parking_budget,PSO,trend_parking_cost,NA,final_case_variant|N30:15,fewer than 2 points
baseline,small,parking_budget,PSO,trend_objective,NA,final_case_variant|N30:15,fewer than 2 points
baseline,small,parking_budget,ACO,trend_parking_cost,NA,final_case_variant|N40:15,fewer than 2 points
baseline,small,parking_budget,ACO,trend_objective,NA,final_case_variant|N40:15,fewer than 2 points
baseline,small,parking_budget,GA,trend_parking_cost,NA,final_case_variant|N40:15,fewer than 2 points
baseline,small,parking_budget,GA,trend_objective,NA,final_case_variant|N40:15,fewer than 2 points
baseline,small,parking_budget,Heuristic,trend_parking_cost,NA,final_case_variant|N40:15,fewer than 2 points
baseline,small,parking_budget,Heuristic,trend_objective,NA,final_case_variant|N40:15,fewer than 2 points
baseline,small,parking_budget,PSO,trend_parking_cost,NA,final_case_variant|N40:15,fewer than 2 points
baseline,small,parking_budget,PSO,trend_objective,NA,final_case_variant|N40:15,fewer than 2 points
baseline,small,parking_budget,ACO,trend_parking_cost,NOT_DIRECTLY_COMPARABLE,"parameter_sensitivity|N40:10,15,20.5,25",parking budget sweep changes both Cmax and parking-cost vector C
baseline,small,parking_budget,ACO,trend_objective,NOT_DIRECTLY_COMPARABLE,"parameter_sensitivity|N40:10,15,20.5,25",parking budget sweep changes both Cmax and parking-cost vector C
baseline,small,parking_budget,GA,trend_parking_cost,NOT_DIRECTLY_COMPARABLE,"parameter_sensitivity|N40:10,15,20.5,25",parking budget sweep changes both Cmax and parking-cost vector C
baseline,small,parking_budget,GA,trend_objective,NOT_DIRECTLY_COMPARABLE,"parameter_sensitivity|N40:10,15,20.5,25",parking budget sweep changes both Cmax and parking-cost vector C
baseline,small,parking_budget,Heuristic,trend_parking_cost,NOT_DIRECTLY_COMPARABLE,"parameter_sensitivity|N40:10,15,20.5,25",parking budget sweep changes both Cmax and parking-cost vector C
baseline,small,parking_budget,Heuristic,trend_objective,NOT_DIRECTLY_COMPARABLE,"parameter_sensitivity|N40:10,15,20.5,25",parking budget sweep changes both Cmax and parking-cost vector C
baseline,small,parking_budget,Optimization,trend_parking_cost,NOT_DIRECTLY_COMPARABLE,"parameter_sensitivity|N40:10,15,20.5,25",parking budget sweep changes both Cmax and parking-cost vector C
baseline,small,parking_budget,Optimization,trend_objective,NOT_DIRECTLY_COMPARABLE,"parameter_sensitivity|N40:10,15,20.5,25",parking budget sweep changes both Cmax and parking-cost vector C
baseline,small,parking_budget,PSO,trend_parking_cost,NOT_DIRECTLY_COMPARABLE,"parameter_sensitivity|N40:10,15,20.5,25",parking budget sweep changes both Cmax and parking-cost vector C
baseline,small,parking_budget,PSO,trend_objective,NOT_DIRECTLY_COMPARABLE,"parameter_sensitivity|N40:10,15,20.5,25",parking budget sweep changes both Cmax and parking-cost vector C
baseline,small,parking_budget,ACO,trend_parking_cost,NA,final_case_variant|N50:15,fewer than 2 points
baseline,small,parking_budget,ACO,trend_objective,NA,final_case_variant|N50:15,fewer than 2 points
baseline,small,parking_budget,GA,trend_parking_cost,NA,final_case_variant|N50:15,fewer than 2 points
baseline,small,parking_budget,GA,trend_objective,NA,final_case_variant|N50:15,fewer than 2 points
baseline,small,parking_budget,Heuristic,trend_parking_cost,NA,final_case_variant|N50:15,fewer than 2 points
baseline,small,parking_budget,Heuristic,trend_objective,NA,final_case_variant|N50:15,fewer than 2 points
baseline,small,parking_budget,PSO,trend_parking_cost,NA,final_case_variant|N50:15,fewer than 2 points
baseline,small,parking_budget,PSO,trend_objective,NA,final_case_variant|N50:15,fewer than 2 points
baseline,small,parking_cost_range,ACO,trend_parking_cost,NA,final_case_variant|N10:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,ACO,trend_objective,NA,final_case_variant|N10:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,GA,trend_parking_cost,NA,final_case_variant|N10:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,GA,trend_objective,NA,final_case_variant|N10:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,Heuristic,trend_parking_cost,NA,final_case_variant|N10:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,Heuristic,trend_objective,NA,final_case_variant|N10:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,PSO,trend_parking_cost,NA,final_case_variant|N10:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,PSO,trend_objective,NA,final_case_variant|N10:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,ACO,trend_parking_cost,NA,final_case_variant|N20:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,ACO,trend_objective,NA,final_case_variant|N20:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,GA,trend_parking_cost,NA,final_case_variant|N20:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,GA,trend_objective,NA,final_case_variant|N20:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,Heuristic,trend_parking_cost,NA,final_case_variant|N20:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,Heuristic,trend_objective,NA,final_case_variant|N20:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,PSO,trend_parking_cost,NA,final_case_variant|N20:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,PSO,trend_objective,NA,final_case_variant|N20:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,ACO,trend_parking_cost,NA,final_case_variant|N30:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,ACO,trend_objective,NA,final_case_variant|N30:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,GA,trend_parking_cost,NA,final_case_variant|N30:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,GA,trend_objective,NA,final_case_variant|N30:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,Heuristic,trend_parking_cost,NA,final_case_variant|N30:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,Heuristic,trend_objective,NA,final_case_variant|N30:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,PSO,trend_parking_cost,NA,final_case_variant|N30:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,PSO,trend_objective,NA,final_case_variant|N30:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,ACO,trend_parking_cost,NA,final_case_variant|N40:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,ACO,trend_objective,NA,final_case_variant|N40:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,GA,trend_parking_cost,NA,final_case_variant|N40:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,GA,trend_objective,NA,final_case_variant|N40:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,Heuristic,trend_parking_cost,NA,final_case_variant|N40:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,Heuristic,trend_objective,NA,final_case_variant|N40:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,PSO,trend_parking_cost,NA,final_case_variant|N40:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,PSO,trend_objective,NA,final_case_variant|N40:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,ACO,trend_parking_cost,PASS_EXPLAINABLE,"parameter_sensitivity|N40:8.0-20.5,10.0-22.5,12.5-25.0,15.0-30.0",single_reversal_up
baseline,small,parking_cost_range,ACO,trend_objective,PASS_EXPLAINABLE,"parameter_sensitivity|N40:8.0-20.5,10.0-22.5,12.5-25.0,15.0-30.0",single_reversal_up
baseline,small,parking_cost_range,GA,trend_parking_cost,PASS_EXPLAINABLE,"parameter_sensitivity|N40:8.0-20.5,10.0-22.5,12.5-25.0,15.0-30.0",single_reversal_up
baseline,small,parking_cost_range,GA,trend_objective,PASS_EXPLAINABLE,"parameter_sensitivity|N40:8.0-20.5,10.0-22.5,12.5-25.0,15.0-30.0",single_reversal_up
baseline,small,parking_cost_range,Heuristic,trend_parking_cost,CHECK,"parameter_sensitivity|N40:8.0-20.5,10.0-22.5,12.5-25.0,15.0-30.0",2_reversals_up
baseline,small,parking_cost_range,Heuristic,trend_objective,PASS_EXPLAINABLE,"parameter_sensitivity|N40:8.0-20.5,10.0-22.5,12.5-25.0,15.0-30.0",single_reversal_up
baseline,small,parking_cost_range,Optimization,trend_parking_cost,CHECK,"parameter_sensitivity|N40:8.0-20.5,10.0-22.5,12.5-25.0,15.0-30.0",2_reversals_up
baseline,small,parking_cost_range,Optimization,trend_objective,PASS_EXPLAINABLE,"parameter_sensitivity|N40:8.0-20.5,10.0-22.5,12.5-25.0,15.0-30.0",single_reversal_up
baseline,small,parking_cost_range,PSO,trend_parking_cost,PASS_EXPLAINABLE,"parameter_sensitivity|N40:8.0-20.5,10.0-22.5,12.5-25.0,15.0-30.0",single_reversal_up
baseline,small,parking_cost_range,PSO,trend_objective,PASS_EXPLAINABLE,"parameter_sensitivity|N40:8.0-20.5,10.0-22.5,12.5-25.0,15.0-30.0",single_reversal_up
baseline,small,parking_cost_range,ACO,trend_parking_cost,NA,final_case_variant|N50:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,ACO,trend_objective,NA,final_case_variant|N50:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,GA,trend_parking_cost,NA,final_case_variant|N50:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,GA,trend_objective,NA,final_case_variant|N50:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,Heuristic,trend_parking_cost,NA,final_case_variant|N50:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,Heuristic,trend_objective,NA,final_case_variant|N50:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,PSO,trend_parking_cost,NA,final_case_variant|N50:15.0-30.0,fewer than 2 points
baseline,small,parking_cost_range,PSO,trend_objective,NA,final_case_variant|N50:15.0-30.0,fewer than 2 points
baseline,small,parking_supply,ACO,trend_parking_cost,NA,final_case_variant|N10:2 lots,fewer than 2 points
baseline,small,parking_supply,ACO,trend_objective,NA,final_case_variant|N10:2 lots,fewer than 2 points
baseline,small,parking_supply,GA,trend_parking_cost,NA,final_case_variant|N10:2 lots,fewer than 2 points
baseline,small,parking_supply,GA,trend_objective,NA,final_case_variant|N10:2 lots,fewer than 2 points
baseline,small,parking_supply,Heuristic,trend_parking_cost,NA,final_case_variant|N10:3 lots,fewer than 2 points
baseline,small,parking_supply,Heuristic,trend_objective,NA,final_case_variant|N10:3 lots,fewer than 2 points
baseline,small,parking_supply,PSO,trend_parking_cost,NA,final_case_variant|N10:2 lots,fewer than 2 points
baseline,small,parking_supply,PSO,trend_objective,NA,final_case_variant|N10:2 lots,fewer than 2 points
baseline,small,parking_supply,ACO,trend_parking_cost,NA,final_case_variant|N20:2 lots,fewer than 2 points
baseline,small,parking_supply,ACO,trend_objective,NA,final_case_variant|N20:2 lots,fewer than 2 points
baseline,small,parking_supply,GA,trend_parking_cost,NA,final_case_variant|N20:2 lots,fewer than 2 points
baseline,small,parking_supply,GA,trend_objective,NA,final_case_variant|N20:2 lots,fewer than 2 points
baseline,small,parking_supply,Heuristic,trend_parking_cost,NA,final_case_variant|N20:2 lots,fewer than 2 points
baseline,small,parking_supply,Heuristic,trend_objective,NA,final_case_variant|N20:2 lots,fewer than 2 points
baseline,small,parking_supply,PSO,trend_parking_cost,NA,final_case_variant|N20:2 lots,fewer than 2 points
baseline,small,parking_supply,PSO,trend_objective,NA,final_case_variant|N20:2 lots,fewer than 2 points
baseline,small,parking_supply,ACO,trend_parking_cost,NA,final_case_variant|N30:3 lots,fewer than 2 points
baseline,small,parking_supply,ACO,trend_objective,NA,final_case_variant|N30:3 lots,fewer than 2 points
baseline,small,parking_supply,GA,trend_parking_cost,NA,final_case_variant|N30:3 lots,fewer than 2 points
baseline,small,parking_supply,GA,trend_objective,NA,final_case_variant|N30:3 lots,fewer than 2 points
baseline,small,parking_supply,Heuristic,trend_parking_cost,NA,final_case_variant|N30:3 lots,fewer than 2 points
baseline,small,parking_supply,Heuristic,trend_objective,NA,final_case_variant|N30:3 lots,fewer than 2 points
baseline,small,parking_supply,PSO,trend_parking_cost,NA,final_case_variant|N30:3 lots,fewer than 2 points
baseline,small,parking_supply,PSO,trend_objective,NA,final_case_variant|N30:3 lots,fewer than 2 points
baseline,small,parking_supply,ACO,trend_parking_cost,NA,final_case_variant|N40:4 lots,fewer than 2 points
baseline,small,parking_supply,ACO,trend_objective,NA,final_case_variant|N40:4 lots,fewer than 2 points
baseline,small,parking_supply,GA,trend_parking_cost,NA,final_case_variant|N40:4 lots,fewer than 2 points
baseline,small,parking_supply,GA,trend_objective,NA,final_case_variant|N40:4 lots,fewer than 2 points
baseline,small,parking_supply,Heuristic,trend_parking_cost,NA,final_case_variant|N40:4 lots,fewer than 2 points
baseline,small,parking_supply,Heuristic,trend_objective,NA,final_case_variant|N40:4 lots,fewer than 2 points
baseline,small,parking_supply,PSO,trend_parking_cost,NA,final_case_variant|N40:4 lots,fewer than 2 points
baseline,small,parking_supply,PSO,trend_objective,NA,final_case_variant|N40:4 lots,fewer than 2 points
baseline,small,parking_supply,ACO,trend_parking_cost,PASS,"parameter_sensitivity|N40:5%,10%,15%,20%",monotonic_down
baseline,small,parking_supply,ACO,trend_objective,PASS,"parameter_sensitivity|N40:5%,10%,15%,20%",monotonic_down
baseline,small,parking_supply,GA,trend_parking_cost,PASS,"parameter_sensitivity|N40:5%,10%,15%,20%",monotonic_down
baseline,small,parking_supply,GA,trend_objective,PASS,"parameter_sensitivity|N40:5%,10%,15%,20%",monotonic_down
baseline,small,parking_supply,Heuristic,trend_parking_cost,PASS,"parameter_sensitivity|N40:5%,10%,15%,20%",monotonic_down
baseline,small,parking_supply,Heuristic,trend_objective,PASS_EXPLAINABLE,"parameter_sensitivity|N40:5%,10%,15%,20%",single_reversal_down
baseline,small,parking_supply,Optimization,trend_parking_cost,PASS,"parameter_sensitivity|N40:5%,10%,15%,20%",monotonic_down
baseline,small,parking_supply,Optimization,trend_objective,PASS,"parameter_sensitivity|N40:5%,10%,15%,20%",monotonic_down
